Year,Country,LOCATION,STATISTICS,Reference Statistics,UNIT_MEASURE,Unit of measurement,TIME,Value,Flag Codes,Flags
2018,Netherlands,NLD,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2018,773987.0,,
2018,Netherlands,NLD,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2018,327239.0,,
2018,New Zealand,NZL,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2018,306327.0,,
2018,New Zealand,NZL,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2018,117668.62,,
2018,Norway,NOR,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2018,2935377.0,,
2018,Norway,NOR,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2018,1735106.0,,
2018,Poland,POL,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2018,2126506.0,,
2018,Poland,POL,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2018,881373.0,,
2018,Portugal,PRT,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2018,205184.13,,
2018,Portugal,PRT,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2018,88722.469,,
2018,Slovak Republic,SVK,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2018,89874.695,,
2018,Slovak Republic,SVK,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2018,35652.91,,
2018,Sweden,SWE,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2018,4828306.0,,
2018,Sweden,SWE,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2018,2406967.0,,
2018,Switzerland,CHE,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2018,709521.56,,
2018,Switzerland,CHE,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2018,234072.16,,
2018,Türkiye,TUR,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2018,3758773.8,,
2018,Türkiye,TUR,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2018,1303661.1,,
2018,United Kingdom,GBR,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2018,2157410.0,,
2018,United Kingdom,GBR,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2018,880419.0,,
2018,United States,USA,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2018,20533058.0,,
2018,United States,USA,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2018,7794634.5,,
2018,India,IND,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2018,188869568.0,,
2018,India,IND,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2018,49758420.0,,
2018,Lithuania,LTU,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2018,45515.227,,
2018,Lithuania,LTU,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2018,15478.01,,
2018,Slovenia,SVN,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2018,45876.352,,
2018,Slovenia,SVN,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2018,19942.109,,
2018,Croatia,HRV,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2018,51932.977,,
2018,Croatia,HRV,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2018,23625.227,,
2019,Belgium,BEL,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2019,478645.0,,
2019,Belgium,BEL,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2019,248201.91,,
2019,Canada,CAN,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2019,2313563.0,,
2019,Canada,CAN,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2019,957920.0,,
2019,Czech Republic,CZE,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2019,5791498.0,,
2019,Czech Republic,CZE,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2019,2377636.0,,
2019,Denmark,DNK,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2019,2310954.8,,
2019,Denmark,DNK,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2019,1147800.0,,
2019,Finland,FIN,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2019,239858.0,,
2019,Finland,FIN,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2019,127945.0,,
2019,France,FRA,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2019,2437635.0,,
2019,France,FRA,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2019,1349275.0,,
2019,Hungary,HUN,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2019,47664924.0,,
2019,Hungary,HUN,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2019,21951434.0,,
2019,Iceland,ISL,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2019,3043848.3,,
2019,Iceland,ISL,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2019,1318697.5,,
2019,Italy,ITA,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2019,1796648.5,,
2019,Italy,ITA,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2019,870860.0,,
2019,Japan,JPN,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2019,557910784.0,,
2019,Japan,JPN,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2019,216371808.0,,
2019,Korea,KOR,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2019,1924498048.0,,
2019,Korea,KOR,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2019,651849216.0,,
2019,Netherlands,NLD,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2019,813055.0,,
2019,Netherlands,NLD,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2019,342493.0,,
2019,New Zealand,NZL,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2019,323967.0,,
2019,New Zealand,NZL,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2019,131450.09,,
2019,Norway,NOR,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2019,3062973.0,,
2019,Norway,NOR,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2019,1837063.0,,
2019,Poland,POL,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2019,2288492.0,,
2019,Poland,POL,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2019,958326.0,,
2019,Portugal,PRT,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2019,214374.63,,
2019,Portugal,PRT,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2019,91004.172,,
2019,Slovak Republic,SVK,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2019,94437.484,,
2019,Slovak Republic,SVK,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2019,38275.02,,
2019,Sweden,SWE,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2019,5049619.0,,
2019,Sweden,SWE,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2019,2481177.0,,
2019,Switzerland,CHE,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2019,716878.56,,
2019,Switzerland,CHE,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2019,238417.8,,
2019,Türkiye,TUR,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2019,4311733.0,,
2019,Türkiye,TUR,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2019,1540010.0,,
2019,United Kingdom,GBR,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2019,2238348.0,,
2019,United Kingdom,GBR,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2019,913281.0,,
2019,United States,USA,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2019,21380976.0,,
2019,United States,USA,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2019,8221634.0,,
2019,India,IND,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2019,203510128.0,,
2019,India,IND,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2019,55050872.0,,
2019,Lithuania,LTU,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2019,48908.223,,
2019,Lithuania,LTU,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2019,16989.83,,
2019,Slovenia,SVN,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2019,48533.117,,
2019,Slovenia,SVN,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2019,20955.869,,
2019,Croatia,HRV,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2019,54783.98,,
2019,Croatia,HRV,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2019,25234.809,,
2020,Belgium,BEL,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2020,459826.31,,
2020,Belgium,BEL,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2020,270844.69,,
2020,Canada,CAN,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2020,2209681.0,,
2020,Canada,CAN,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2020,1184894.0,,
2020,Czech Republic,CZE,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2020,5709131.0,,
2020,Czech Republic,CZE,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2020,2695782.0,,
2020,Denmark,DNK,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2020,2323919.3,,
2020,Denmark,DNK,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2020,1244136.0,,
2020,Finland,FIN,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2020,238038.0,,
2020,Finland,FIN,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2020,136128.0,,
2020,France,FRA,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2020,2310469.0,,
2020,France,FRA,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2020,1420848.0,,
2020,Hungary,HUN,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2020,48411544.0,,
2020,Hungary,HUN,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2020,24730072.0,,
2020,Iceland,ISL,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2020,2937930.0,,
2020,Iceland,ISL,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2020,1493673.6,,
2020,Italy,ITA,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2020,1661019.9,,
2020,Italy,ITA,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2020,943495.0,,
2020,Japan,JPN,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2020,539082368.0,,
2020,Japan,JPN,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2020,248414896.0,,
2020,Korea,KOR,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2020,1940726144.0,,
2020,Korea,KOR,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2020,740039872.0,,
2020,Netherlands,NLD,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2020,796530.0,,
2020,Netherlands,NLD,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2020,380991.0,,
2020,New Zealand,NZL,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2020,327246.0,,
2020,New Zealand,NZL,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2020,152746.13,,
2020,Norway,NOR,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2020,3042962.0,,
2020,Norway,NOR,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2020,1994429.0,,
2020,Poland,POL,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2020,2337672.0,,
2020,Poland,POL,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2020,1127866.0,,
2020,Portugal,PRT,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2020,200518.86,,
2020,Portugal,PRT,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2020,98743.258,,
2020,Slovak Republic,SVK,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2020,93413.758,,
2020,Slovak Republic,SVK,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2020,41816.84,,
2020,Sweden,SWE,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2020,5038538.0,,
2020,Sweden,SWE,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2020,2623563.0,,
2020,Switzerland,CHE,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2020,694661.75,,
2020,Switzerland,CHE,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2020,267116.22,,
2020,Türkiye,TUR,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2020,5048220.0,,
2020,Türkiye,TUR,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2020,1715200.0,,
2020,United Kingdom,GBR,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2020,2109594.0,,
2020,United Kingdom,GBR,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2020,1101598.0,,
2020,United States,USA,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2020,21060474.0,,
2020,United States,USA,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2020,9962874.0,,
2020,India,IND,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2020,198009136.0,,
2020,India,IND,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2020,61486360.0,,
2020,Lithuania,LTU,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2020,49769.582,,
2020,Lithuania,LTU,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2020,21240.26,,
2020,Slovenia,SVN,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2020,47020.648,,
2020,Slovenia,SVN,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2020,24055.68,,
2020,Croatia,HRV,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2020,50451.004,,
2020,Croatia,HRV,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2020,27234.611,,
2021,Belgium,BEL,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2021,502311.59,,
2021,Belgium,BEL,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2021,278744.41,,
2021,Canada,CAN,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2021,2509618.0,,
2021,Canada,CAN,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2021,1171358.0,,
2021,Czech Republic,CZE,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2021,6108717.0,,
2021,Czech Republic,CZE,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2021,2841390.0,,
2021,Denmark,DNK,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2021,2504177.8,,
2021,Denmark,DNK,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2021,1272217.0,,
2021,Finland,FIN,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2021,250594.0,,
2021,Finland,FIN,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2021,139956.0,,
2021,France,FRA,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2021,2500870.0,,
2021,France,FRA,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2021,1476678.0,,
2021,Hungary,HUN,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2021,55125560.0,,
2021,Hungary,HUN,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2021,26690900.0,,
2021,Iceland,ISL,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2021,3251222.0,,
2021,Iceland,ISL,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2021,1600702.4,,
2021,Italy,ITA,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2021,1787675.4,,
2021,Italy,ITA,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2021,986168.0,,
2021,Japan,JPN,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2021,549379328.0,,
2021,Japan,JPN,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2021,243490704.0,,
2021,Korea,KOR,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2021,2071657984.0,,
2021,Korea,KOR,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2021,787143488.0,,
2021,Netherlands,NLD,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2021,856356.0,,
2021,Netherlands,NLD,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2021,399073.0,,
2021,New Zealand,NZL,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2021,354088.0,,
2021,New Zealand,NZL,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2021,161795.91,,
2021,Norway,NOR,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2021,3267395.0,,
2021,Norway,NOR,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2021,2033918.0,,
2021,Poland,POL,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2021,2623948.0,,
2021,Poland,POL,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2021,1160081.0,,
2021,Portugal,PRT,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2021,214741.02,,
2021,Portugal,PRT,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2021,102536.95,,
2021,Slovak Republic,SVK,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2021,98522.984,,
2021,Slovak Republic,SVK,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2021,45656.371,,
2021,Sweden,SWE,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2021,5462040.0,,
2021,Sweden,SWE,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2021,2698821.0,,
2021,Switzerland,CHE,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2021,731661.69,,
2021,Switzerland,CHE,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2021,266814.09,,
2021,Türkiye,TUR,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2021,7248789.0,,
2021,Türkiye,TUR,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2021,2261460.0,,
2021,United Kingdom,GBR,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2021,2270246.0,,
2021,United Kingdom,GBR,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2021,1103132.0,,
2021,United States,USA,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2021,23315080.0,,
2021,United States,USA,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2021,10477246.0,,
2021,India,IND,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2021,236646368.0,,
2021,India,IND,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2021,71317432.0,,
2021,Lithuania,LTU,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2021,56179.074,,
2021,Lithuania,LTU,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2021,21067.16,,
2021,Slovenia,SVN,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2021,52208.066,,
2021,Slovenia,SVN,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2021,25735.07,,
2021,Croatia,HRV,GDP,Gross Domestic Product (mln),LOCAL_CUR,Local currency,2021,58206.922,,
2021,Croatia,HRV,T_PUB_EXP,Total Government Expenditure (mln),LOCAL_CUR,Local currency,2021,28253.551,,
