"COUNTRY","Country","VARIABLE","Variable","MEASURE","Measure","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"TUR","Türkiye","I-INV-RD","Road infrastructure investment","NAT","National currency","2020","2020","TRY","Turkish Lira","0","Units",,,43774773475.785,,
"TUR","Türkiye","I-INV-RD","Road infrastructure investment","NAT","National currency","2021","2021","TRY","Turkish Lira","0","Units",,,44455458432.351,,
"GBR","United Kingdom","I-INV-RD","Road infrastructure investment","NAT","National currency","1995","1995","GBP","Pound Sterling","0","Units",,,4330000000,,
"GBR","United Kingdom","I-INV-RD","Road infrastructure investment","NAT","National currency","1996","1996","GBP","Pound Sterling","0","Units",,,3958000000,,
"GBR","United Kingdom","I-INV-RD","Road infrastructure investment","NAT","National currency","1997","1997","GBP","Pound Sterling","0","Units",,,3518000000,,
"GBR","United Kingdom","I-INV-RD","Road infrastructure investment","NAT","National currency","1998","1998","GBP","Pound Sterling","0","Units",,,3235000000,,
"GBR","United Kingdom","I-INV-RD","Road infrastructure investment","NAT","National currency","1999","1999","GBP","Pound Sterling","0","Units",,,3134000000,,
"GBR","United Kingdom","I-INV-RD","Road infrastructure investment","NAT","National currency","2000","2000","GBP","Pound Sterling","0","Units",,,3391000000,,
"GBR","United Kingdom","I-INV-RD","Road infrastructure investment","NAT","National currency","2001","2001","GBP","Pound Sterling","0","Units",,,3688000000,,
"GBR","United Kingdom","I-INV-RD","Road infrastructure investment","NAT","National currency","2002","2002","GBP","Pound Sterling","0","Units",,,3928000000,,
"GBR","United Kingdom","I-INV-RD","Road infrastructure investment","NAT","National currency","2003","2003","GBP","Pound Sterling","0","Units",,,3595000000,,
"GBR","United Kingdom","I-INV-RD","Road infrastructure investment","NAT","National currency","2004","2004","GBP","Pound Sterling","0","Units",,,3359000000,,
"GBR","United Kingdom","I-INV-RD","Road infrastructure investment","NAT","National currency","2005","2005","GBP","Pound Sterling","0","Units",,,3851000000,,
"GBR","United Kingdom","I-INV-RD","Road infrastructure investment","NAT","National currency","2006","2006","GBP","Pound Sterling","0","Units",,,4323000000,,
"GBR","United Kingdom","I-INV-RD","Road infrastructure investment","NAT","National currency","2007","2007","GBP","Pound Sterling","0","Units",,,4243889000,,
"GBR","United Kingdom","I-INV-RD","Road infrastructure investment","NAT","National currency","2008","2008","GBP","Pound Sterling","0","Units",,,4808038000,,
"GBR","United Kingdom","I-INV-RD","Road infrastructure investment","NAT","National currency","2009","2009","GBP","Pound Sterling","0","Units",,,5850859000,,
"GBR","United Kingdom","I-INV-RD","Road infrastructure investment","NAT","National currency","2010","2010","GBP","Pound Sterling","0","Units",,,5563648000,,
"GBR","United Kingdom","I-INV-RD","Road infrastructure investment","NAT","National currency","2011","2011","GBP","Pound Sterling","0","Units",,,4829298000,,
"GBR","United Kingdom","I-INV-RD","Road infrastructure investment","NAT","National currency","2012","2012","GBP","Pound Sterling","0","Units",,,4507696000,,
"GBR","United Kingdom","I-INV-RD","Road infrastructure investment","NAT","National currency","2013","2013","GBP","Pound Sterling","0","Units",,,5120633000,,
"GBR","United Kingdom","I-INV-RD","Road infrastructure investment","NAT","National currency","2014","2014","GBP","Pound Sterling","0","Units",,,6326657000,,
"GBR","United Kingdom","I-INV-RD","Road infrastructure investment","NAT","National currency","2015","2015","GBP","Pound Sterling","0","Units",,,6583304000,,
"GBR","United Kingdom","I-INV-RD","Road infrastructure investment","NAT","National currency","2016","2016","GBP","Pound Sterling","0","Units",,,7010939000,,
"GBR","United Kingdom","I-INV-RD","Road infrastructure investment","NAT","National currency","2017","2017","GBP","Pound Sterling","0","Units",,,7957727000,,
"GBR","United Kingdom","I-INV-RD","Road infrastructure investment","NAT","National currency","2018","2018","GBP","Pound Sterling","0","Units",,,7674053000,,
"GBR","United Kingdom","I-INV-RD","Road infrastructure investment","NAT","National currency","2019","2019","GBP","Pound Sterling","0","Units",,,8459419000,,
"USA","United States","I-INV-RD","Road infrastructure investment","NAT","National currency","1995","1995","USD","US Dollar","0","Units",,,38800000000,,
"USA","United States","I-INV-RD","Road infrastructure investment","NAT","National currency","1996","1996","USD","US Dollar","0","Units",,,40600000000,,
"USA","United States","I-INV-RD","Road infrastructure investment","NAT","National currency","1997","1997","USD","US Dollar","0","Units",,,43000000000,,
"USA","United States","I-INV-RD","Road infrastructure investment","NAT","National currency","1998","1998","USD","US Dollar","0","Units",,,46100000000,,
"USA","United States","I-INV-RD","Road infrastructure investment","NAT","National currency","1999","1999","USD","US Dollar","0","Units",,,50100000000,,
"USA","United States","I-INV-RD","Road infrastructure investment","NAT","National currency","2000","2000","USD","US Dollar","0","Units",,,54100000000,,
"USA","United States","I-INV-RD","Road infrastructure investment","NAT","National currency","2001","2001","USD","US Dollar","0","Units",,,58600000000,,
"USA","United States","I-INV-RD","Road infrastructure investment","NAT","National currency","2002","2002","USD","US Dollar","0","Units",,,60300000000,,
"USA","United States","I-INV-RD","Road infrastructure investment","NAT","National currency","2003","2003","USD","US Dollar","0","Units",,,59400000000,,
"USA","United States","I-INV-RD","Road infrastructure investment","NAT","National currency","2004","2004","USD","US Dollar","0","Units",,,62400000000,,
"USA","United States","I-INV-RD","Road infrastructure investment","NAT","National currency","2005","2005","USD","US Dollar","0","Units",,,68100000000,,
"USA","United States","I-INV-RD","Road infrastructure investment","NAT","National currency","2006","2006","USD","US Dollar","0","Units",,,74200000000,,
"USA","United States","I-INV-RD","Road infrastructure investment","NAT","National currency","2007","2007","USD","US Dollar","0","Units",,,78400000000,,
"USA","United States","I-INV-RD","Road infrastructure investment","NAT","National currency","2008","2008","USD","US Dollar","0","Units",,,79900000000,,
"USA","United States","I-INV-RD","Road infrastructure investment","NAT","National currency","2009","2009","USD","US Dollar","0","Units",,,82300000000,,
"USA","United States","I-INV-RD","Road infrastructure investment","NAT","National currency","2010","2010","USD","US Dollar","0","Units",,,82400000000,,
"USA","United States","I-INV-RD","Road infrastructure investment","NAT","National currency","2011","2011","USD","US Dollar","0","Units",,,82700000000,,
"USA","United States","I-INV-RD","Road infrastructure investment","NAT","National currency","2012","2012","USD","US Dollar","0","Units",,,83100000000,,
"USA","United States","I-INV-RD","Road infrastructure investment","NAT","National currency","2013","2013","USD","US Dollar","0","Units",,,81400000000,,
"USA","United States","I-INV-RD","Road infrastructure investment","NAT","National currency","2014","2014","USD","US Dollar","0","Units",,,83400000000,,
"USA","United States","I-INV-RD","Road infrastructure investment","NAT","National currency","2015","2015","USD","US Dollar","0","Units",,,89100000000,,
"USA","United States","I-INV-RD","Road infrastructure investment","NAT","National currency","2016","2016","USD","US Dollar","0","Units",,,92900000000,,
"USA","United States","I-INV-RD","Road infrastructure investment","NAT","National currency","2017","2017","USD","US Dollar","0","Units",,,96600000000,,
"USA","United States","I-INV-RD","Road infrastructure investment","NAT","National currency","2018","2018","USD","US Dollar","0","Units",,,102300000000,,
"USA","United States","I-INV-RD","Road infrastructure investment","NAT","National currency","2019","2019","USD","US Dollar","0","Units",,,107700000000,,
"USA","United States","I-INV-RD","Road infrastructure investment","NAT","National currency","2020","2020","USD","US Dollar","0","Units",,,106300000000,,
"USA","United States","I-INV-RD","Road infrastructure investment","NAT","National currency","2021","2021","USD","US Dollar","0","Units",,,108600000000,,
"CHL","Chile","I-INV-RD","Road infrastructure investment","NAT","National currency","1998","1998","CLP","Chilean Peso","0","Units",,,368492856899.03,,
"CHL","Chile","I-INV-RD","Road infrastructure investment","NAT","National currency","1999","1999","CLP","Chilean Peso","0","Units",,,447819920259.06,,
"CHL","Chile","I-INV-RD","Road infrastructure investment","NAT","National currency","2000","2000","CLP","Chilean Peso","0","Units",,,485469741295.44,,
"CHL","Chile","I-INV-RD","Road infrastructure investment","NAT","National currency","2001","2001","CLP","Chilean Peso","0","Units",,,661035754776.41,,
"CHL","Chile","I-INV-RD","Road infrastructure investment","NAT","National currency","2002","2002","CLP","Chilean Peso","0","Units",,,605692330575.73,,
"CHL","Chile","I-INV-RD","Road infrastructure investment","NAT","National currency","2003","2003","CLP","Chilean Peso","0","Units",,,587008519120.66,,
"CHL","Chile","I-INV-RD","Road infrastructure investment","NAT","National currency","2004","2004","CLP","Chilean Peso","0","Units",,,733096295330.13,,
"CHL","Chile","I-INV-RD","Road infrastructure investment","NAT","National currency","2005","2005","CLP","Chilean Peso","0","Units",,,601165635358.73,,
"CHL","Chile","I-INV-RD","Road infrastructure investment","NAT","National currency","2006","2006","CLP","Chilean Peso","0","Units",,,421371044684.73,,
"CHL","Chile","I-INV-RD","Road infrastructure investment","NAT","National currency","2007","2007","CLP","Chilean Peso","0","Units",,,454829581275.82,,
"CHL","Chile","I-INV-RD","Road infrastructure investment","NAT","National currency","2008","2008","CLP","Chilean Peso","0","Units",,,477545464532.19,,
"CHL","Chile","I-INV-RD","Road infrastructure investment","NAT","National currency","2009","2009","CLP","Chilean Peso","0","Units",,,482523592789.69,,
"CHL","Chile","I-INV-RD","Road infrastructure investment","NAT","National currency","2010","2010","CLP","Chilean Peso","0","Units",,,512595860058.21,,
"CHL","Chile","I-INV-RD","Road infrastructure investment","NAT","National currency","2011","2011","CLP","Chilean Peso","0","Units",,,674987132639.15,,
"CHL","Chile","I-INV-RD","Road infrastructure investment","NAT","National currency","2012","2012","CLP","Chilean Peso","0","Units",,,757564950120.65,"B","Break"
"CHL","Chile","I-INV-RD","Road infrastructure investment","NAT","National currency","2013","2013","CLP","Chilean Peso","0","Units",,,915674354558.16,,
"CHL","Chile","I-INV-RD","Road infrastructure investment","NAT","National currency","2014","2014","CLP","Chilean Peso","0","Units",,,1006466510663.8,,
"CHL","Chile","I-INV-RD","Road infrastructure investment","NAT","National currency","2015","2015","CLP","Chilean Peso","0","Units",,,923841346724.87,,
"CHL","Chile","I-INV-RD","Road infrastructure investment","NAT","National currency","2016","2016","CLP","Chilean Peso","0","Units",,,985094311947.15,"P","Provisional value"
"CHL","Chile","I-INV-RD","Road infrastructure investment","NAT","National currency","2017","2017","CLP","Chilean Peso","0","Units",,,962977712275.91,"P","Provisional value"
"CHL","Chile","I-INV-RD","Road infrastructure investment","NAT","National currency","2018","2018","CLP","Chilean Peso","0","Units",,,765407880137.95,"P","Provisional value"
"CHL","Chile","I-INV-RD","Road infrastructure investment","NAT","National currency","2019","2019","CLP","Chilean Peso","0","Units",,,921503754627.38,"P","Provisional value"
"CHL","Chile","I-INV-RD","Road infrastructure investment","NAT","National currency","2020","2020","CLP","Chilean Peso","0","Units",,,805795514967.73,"P","Provisional value"
"CHL","Chile","I-INV-RD","Road infrastructure investment","NAT","National currency","2021","2021","CLP","Chilean Peso","0","Units",,,426568000000,"P","Provisional value"
"BLR","Belarus","I-INV-RD","Road infrastructure investment","NAT","National currency","2005","2005","BYR","Belarussian Ruble (before Jul.2016)","0","Units",,,144000000,,
"BLR","Belarus","I-INV-RD","Road infrastructure investment","NAT","National currency","2006","2006","BYR","Belarussian Ruble (before Jul.2016)","0","Units",,,162000000,,
"BLR","Belarus","I-INV-RD","Road infrastructure investment","NAT","National currency","2007","2007","BYR","Belarussian Ruble (before Jul.2016)","0","Units",,,229800000,,
"BLR","Belarus","I-INV-RD","Road infrastructure investment","NAT","National currency","2008","2008","BYR","Belarussian Ruble (before Jul.2016)","0","Units",,,293100000,,
"BLR","Belarus","I-INV-RD","Road infrastructure investment","NAT","National currency","2009","2009","BYR","Belarussian Ruble (before Jul.2016)","0","Units",,,251800000,,
"BLR","Belarus","I-INV-RD","Road infrastructure investment","NAT","National currency","2010","2010","BYR","Belarussian Ruble (before Jul.2016)","0","Units",,,347100000,,
"BLR","Belarus","I-INV-RD","Road infrastructure investment","NAT","National currency","2011","2011","BYR","Belarussian Ruble (before Jul.2016)","0","Units",,,817100000,,
"BLR","Belarus","I-INV-RD","Road infrastructure investment","NAT","National currency","2012","2012","BYR","Belarussian Ruble (before Jul.2016)","0","Units",,,1694700000,,
"BLR","Belarus","I-INV-RD","Road infrastructure investment","NAT","National currency","2013","2013","BYR","Belarussian Ruble (before Jul.2016)","0","Units",,,1706300000,,
"BLR","Belarus","I-INV-RD","Road infrastructure investment","NAT","National currency","2014","2014","BYR","Belarussian Ruble (before Jul.2016)","0","Units",,,1841800000,,
"BLR","Belarus","I-INV-RD","Road infrastructure investment","NAT","National currency","2015","2015","BYR","Belarussian Ruble (before Jul.2016)","0","Units",,,1780000000,,
"BLR","Belarus","I-INV-RD","Road infrastructure investment","NAT","National currency","2016","2016","BYR","Belarussian Ruble (before Jul.2016)","0","Units",,,1922100000,,
"BLR","Belarus","I-INV-RD","Road infrastructure investment","NAT","National currency","2017","2017","BYR","Belarussian Ruble (before Jul.2016)","0","Units",,,2098000000,,
"BLR","Belarus","I-INV-RD","Road infrastructure investment","NAT","National currency","2018","2018","BYR","Belarussian Ruble (before Jul.2016)","0","Units",,,2416800000,,
